S01	S02	S03	E01	E02	E03	I01	I02	I03	Y01	Y02	Y03	R01	R02	R03	S11	S12	S13	E11	E12	E13	I11	I12	I13	Y11	Y12	Y13	R11	R12	R13	S21	S22	S23	E21	E22	E23	I21	I22	I23	Y21	Y22	Y23	R21	R22	R23
55	97355.6149497136	44184.7254612024	1359.07654643124	0	0	0	0	0	0	0	0	0	678.834497256853	384.245856385831	52.8607189506722	49745.7691991681	27359.4651731215	3736.60924196368	0	0	0	0	0	0	0	0	0	71.57121417987	40.6983108967672	5.67399085232098	12014.434776208	9923.53522926933	3214.08216792801	0	0	0	0	0	0	0	0	0	0.0540821855705771	0.033426864234606	0.00575379181563589
56	97370.3188633331	44196.3041548881	1362.08139677077	0	0	0	0	0	0	0	0	0	663.920073955864	372.524969260724	49.825713672223	49745.8164797537	27359.4930152912	3736.6139156788	0	0	0	0	0	0	0	0	0	69.7094229739195	39.2922612915639	5.32784241635788	12014.4583713538	9923.55136568345	3214.08576840532	0	0	0	0	0	0	0	0	0	0.0653626915483345	0.0400617869850828	0.00673676362980196
57	97376.2787491707	44203.3598404055	1363.96851262757	0	0	0	0	0	0	0	0	0	657.687510698205	365.292731205497	47.9087525097701	49745.9230816991	27359.5560921664	3736.62355044137	0	0	0	0	0	0	0	0	0	68.468665942442	38.1867711832971	5.0703975547272	12014.4403628871	9923.53953108239	3214.08336359101	0	0	0	0	0	0	0	0	0	0.0542884011703011	0.0330501212085963	0.00546744674988437
58	97313.8981222474	44179.8912667834	1364.68832417419	0	0	0	0	0	0	0	0	0	720.01260662182	388.663193786058	47.1521689302773	49746.000185857	27359.6057549991	3736.63284361467	0	0	0	0	0	0	0	0	0	73.2735350193054	39.6462745575893	4.84596160130539	12014.4700394471	9923.55825358141	3214.08685623537	0	0	0	0	0	0	0	0	0	0.0237540841810874	0.0143553176670699	0.00232862497556906
59	97241.016521472	44132.1410537709	1355.51719958153	0	0	0	0	0	0	0	0	0	793.982626298842	437.080849110425	56.437040326504	49745.830009772	27359.4963242099	3736.61220181295	0	0	0	0	0	0	0	0	0	83.9592216296149	46.5143917920006	6.12074142523432	12014.4021315644	9923.5152865554	3214.07884873321	0	0	0	0	0	0	0	0	0	0.0911064312391497	0.0560858502789456	0.00957533009002078
60	97363.4380049548	44210.5768607717	1369.89397113801	0	0	0	0	0	0	0	0	0	669.915608065263	357.65543737693	41.8999419595734	49746.1275277451	27359.6757448694	3736.64129642008	0	0	0	0	0	0	0	0	0	67.6740067435268	36.1820114699083	4.25877349322725	12014.4671366278	9923.55609072248	3214.08629091551	0	0	0	0	0	0	0	0	0	0.0154971690748003	0.00923159346246201	0.00143812111619673
61	97424.495018569	44223.5693250989	1364.59042085528	0	0	0	0	0	0	0	0	0	609.207329463156	344.977623780202	47.2869301427634	49746.0117075228	27359.6057680143	3736.62982821533	0	0	0	0	0	0	0	0	0	63.5374662416889	36.112147325767	5.00434871790652	12014.3569995052	9923.4867987987	3214.07371257288	0	0	0	0	0	0	0	0	0	0.0372009377160962	0.023033391593544	0.00397837546134177
62	97257.9155111011	44145.1344345897	1359.10982590333	0	0	0	0	0	0	0	0	0	776.557694728045	423.755135749746	52.7811400316981	49745.8948433768	27359.5398138514	3736.62118928592	0	0	0	0	0	0	0	0	0	80.0329576904408	43.8306683350755	5.52144079483894	12014.4810190606	9923.56779248049	3214.09003221188	0	0	0	0	0	0	0	0	0	0.0462260525181689	0.028103084342413	0.00463313366970041
63	97312.3922024911	44173.7056065569	1362.21861108909	0	0	0	0	0	0	0	0	0	721.634652168649	394.947386417507	49.6463338518603	49745.9831498734	27359.5909843029	3736.62863428032	0	0	0	0	0	0	0	0	0	75.0525844513995	41.2614173149021	5.25942196524032	12014.470621159	9923.55870890514	3214.08694999601	0	0	0	0	0	0	0	0	0	0.0686717183966411	0.0415668599982004	0.00676495432401139
64	97297.3932590623	44169.9599214983	1363.33614176926	0	0	0	0	0	0	0	0	0	736.941869045152	398.843881794227	48.5421051879651	49745.9092781218	27359.5452389642	3736.62053843583	0	0	0	0	0	0	0	0	0	75.4297703167701	40.9448365437399	5.03059104595929	12014.4480488646	9923.54391399539	3214.0838449544	0	0	0	0	0	0	0	0	0	0.038709639022743	0.0234380182947894	0.00382283930404959
65	97277.0919104404	44156.1195070135	1360.51897065303	0	0	0	0	0	0	0	0	0	757.466662904062	412.824216213441	51.3831157610065	49745.6978071635	27359.4259352309	3736.60501777148	0	0	0	0	0	0	0	0	0	77.6850701361831	42.4740739036961	5.33974099796111	12014.4788488576	9923.56232179566	3214.08665110415	0	0	0	0	0	0	0	0	0	0.0313842462477743	0.0192094669167862	0.00322479542105595
66	97356.5150704718	44195.3829958169	1363.71212924334	0	0	0	0	0	0	0	0	0	677.440828215043	373.246775400121	48.1576436819441	49745.8200374063	27359.4950153941	3736.6138709943	0	0	0	0	0	0	0	0	0	69.3689682589223	38.3231749892242	4.98437615080198	12014.4778295781	9923.56324448111	3214.08756015737	0	0	0	0	0	0	0	0	0	0.0225806146631123	0.0137116404946597	0.0022582609110746
67	97337.8652067429	44196.065481277	1367.8986998136	0	0	0	0	0	0	0	0	0	695.93287772431	372.416326092653	43.9281876801588	49745.9480496708	27359.5742943062	3736.62830928974	0	0	0	0	0	0	0	0	0	70.9744050001464	38.0793006246326	4.52945729361047	12014.4460920587	9923.54318451725	3214.08399546372	0	0	0	0	0	0	0	0	0	0.0380741099867755	0.0227356032073276	0.00356692328603634
