S01	S02	S03	E01	E02	E03	I01	I02	I03	Y01	Y02	Y03	R01	R02	R03	S11	S12	S13	E11	E12	E13	I11	I12	I13	Y11	Y12	Y13	R11	R12	R13	S21	S22	S23	E21	E22	E23	I21	I22	I23	Y21	Y22	Y23	R21	R22	R23
24	87853.7876102143	34346.3334469518	-6348.28043597557	0	0	0	0	0	0	0	0	0	555.594438171064	283.210315499664	28.6270815736731	56713.0403056021	30499.6520478895	3842.92230679472	0	0	0	0	0	0	0	0	0	56.5581810165481	28.8308358611834	2.91439154235258	15056.2669310671	16471.571447091	10714.4792755061	0	0	0	0	0	0	0	0	0	0.0208441860695644	0.0106373940732082	0.00107786400972893
25	87677.7962889273	34256.5680058969	-6357.36851126357	0	0	0	0	0	0	0	0	0	734.930977433018	374.679330385996	37.8842432360194	56712.942042958	30499.6068591379	3842.9232386696	0	0	0	0	0	0	0	0	0	77.0504196907075	39.2837594685656	3.97251092128716	15056.2568589206	16471.5641779465	10714.4763967733	0	0	0	0	0	0	0	0	0	0.0738623513524072	0.0377023197356253	0.00382212047966575
26	87741.0735368711	34288.7385807679	-6354.13153236952	0	0	0	0	0	0	0	0	0	670.625240890019	341.988660902158	34.5988064682017	56712.8567099776	30499.5605321914	3842.91470791423	0	0	0	0	0	0	0	0	0	69.8495379516289	35.6215529230751	3.60412485931696	15056.2632044384	16471.5674430828	10714.4767542534	0	0	0	0	0	0	0	0	0	0.0301574063135337	0.0153955499346703	0.00156118761689874
27	87851.6938720184	34345.1960582442	-6348.41710740583	0	0	0	0	0	0	0	0	0	557.863344900214	284.430833197691	28.7641294237163	56713.0412853382	30499.6601579588	3842.93182131049	0	0	0	0	0	0	0	0	0	57.8665664547035	29.5050146746005	2.98408854433852	15056.2620748559	16471.5686825698	10714.4785760899	0	0	0	0	0	0	0	0	0	0.0381036127529502	0.0194513933028051	0.00197230513916442
28	87774.6744748044	34305.8802096207	-6352.39905076991	0	0	0	0	0	0	0	0	0	636.328001830831	324.488614810623	32.8260142762522	56713.0657299785	30499.6681803076	3842.92774599635	0	0	0	0	0	0	0	0	0	66.546334270986	33.9361190207361	3.43338920392324	15056.2617727737	16471.5688368102	10714.4787615973	0	0	0	0	0	0	0	0	0	0.0430672065657772	0.0219843640320721	0.00222894153401868
29	87769.0016589434	34303.0443774635	-6352.68924396586	0	0	0	0	0	0	0	0	0	642.140823786814	327.379105148874	33.1029925068374	56712.9459047128	30499.6246461455	3842.94375788571	0	0	0	0	0	0	0	0	0	66.6143723916709	33.9631113347302	3.43450396099687	15056.2611796453	16471.5664471098	10714.4765851451	0	0	0	0	0	0	0	0	0	0.0474874991160277	0.0242373759795671	0.00245661830441104
30	87790.9249138333	34314.3125966363	-6351.51588569328	0	0	0	0	0	0	0	0	0	619.132133241334	315.570160994103	31.8918999810194	56713.0235316229	30499.6482796078	3842.92701768421	0	0	0	0	0	0	0	0	0	63.6637547088872	32.4504698659938	3.27974364807745	15056.2673235939	16471.5715592756	10714.4790076045	0	0	0	0	0	0	0	0	0	0.0508487161559152	0.0259492724590494	0.00262931046176745
31	87698.7021900502	34267.3213370029	-6356.26420601665	0	0	0	0	0	0	0	0	0	713.199278247001	363.501402661975	36.7327401265339	56713.0939543512	30499.6857731624	3842.93501765928	0	0	0	0	0	0	0	0	0	72.9253866056922	37.1694956468505	3.75630629173	15056.2669701284	16471.5696514044	10714.477027049	0	0	0	0	0	0	0	0	0	0.0428121470940494	0.0218441892444389	0.00221250270706452
32	87747.1829593627	34291.9432993029	-6353.78804075129	0	0	0	0	0	0	0	0	0	663.95535307616	338.496103555722	34.2258992361024	56713.0232888576	30499.6464646902	3842.92372953131	0	0	0	0	0	0	0	0	0	68.5937241043083	34.9716886449263	3.53634879766222	15056.2542225587	16471.5623964986	10714.4758870896	0	0	0	0	0	0	0	0	0	0.0385471869853936	0.0196753343406967	0.00199445125789463
33	87774.6797687737	34306.0448072926	-6352.34875281312	0	0	0	0	0	0	0	0	0	635.978773280643	324.145152986038	32.7559507098333	56713.0014425871	30499.6382533163	3842.92773746189	0	0	0	0	0	0	0	0	0	65.7387463127944	33.5071219041147	3.38631872672867	15056.266065274	16471.5689136107	10714.4768370145	0	0	0	0	0	0	0	0	0	0.0731812036063056	0.0373420717453819	0.00378278472555054
34	87715.7170948593	34275.9502524109	-6355.39610039282	0	0	0	0	0	0	0	0	0	696.0746170874	354.820631301791	35.86579696972	56712.9423982652	30499.6055285934	3842.92071209364	0	0	0	0	0	0	0	0	0	70.8881437669457	36.1357891699892	3.65285453016374	15056.2602968447	16471.5659283745	10714.4766105841	0	0	0	0	0	0	0	0	0	0.0182235240823808	0.00930083538061598	0.000942617621130972
35	87708.7988450805	34272.4159146717	-6355.74856186757	0	0	0	0	0	0	0	0	0	703.424365867329	358.582313195493	36.2492280346699	56712.9270932696	30499.5912393342	3842.91161269667	0	0	0	0	0	0	0	0	0	74.2925093085812	37.8744431648677	3.82930346738378	15056.2507191332	16471.5606241327	10714.4758426292	0	0	0	0	0	0	0	0	0	0.114938791651724	0.058662348326118	0.00594538348531953
36	87789.1762031378	34313.2421981393	-6351.65277808797	0	0	0	0	0	0	0	0	0	621.715324369824	317.079840176765	32.0855845154671	56712.9051684656	30499.5792936027	3842.91025807643	0	0	0	0	0	0	0	0	0	64.8185005934825	33.0591752071482	3.34555231329791	15056.2536739482	16471.5626004863	10714.4761935318	0	0	0	0	0	0	0	0	0	0.0266609453272355	0.0136105708890855	0.00138017595603606
37	87704.2706822154	34269.9992394249	-6356.02081154156	0	0	0	0	0	0	0	0	0	708.182014718514	361.112740434045	36.5271937814776	56712.8762330404	30499.5695862739	3842.91525053746	0	0	0	0	0	0	0	0	0	73.5220560727747	37.4914720606322	3.79264690243756	15056.2475952087	16471.5596369481	10714.4760459966	0	0	0	0	0	0	0	0	0	0.0317999460215619	0.0162322590871124	0.00164562494506491
38	87736.2938039185	34286.2411243019	-6354.39695557389	0	0	0	0	0	0	0	0	0	675.272658072038	344.419835088642	34.857754646753	56712.9509345895	30499.608566167	3842.91961119357	0	0	0	0	0	0	0	0	0	71.6843333328985	36.5640230473039	3.70092223069557	15056.266629098	16471.5690715992	10714.4768698445	0	0	0	0	0	0	0	0	0	0.0503075428530042	0.0256825755187407	0.00260439982146513
39	87739.7912686489	34288.269901954	-6354.13939702392	0	0	0	0	0	0	0	0	0	671.400554619692	342.195217107275	34.5790683183738	56713.0112622622	30499.6399541465	3842.9233630187	0	0	0	0	0	0	0	0	0	68.2208742303938	34.7711542721306	3.51381503549069	15056.2647023601	16471.5680026024	10714.4765866505	0	0	0	0	0	0	0	0	0	0.0254535018468267	0.0129884083246126	0.00131580135366283
40	87757.3951163786	34297.1052802647	-6353.28940626153	0	0	0	0	0	0	0	0	0	654.062511120538	333.484140937976	33.7257625424314	56712.8456541875	30499.5685278043	3842.93217859101	0	0	0	0	0	0	0	0	0	67.3507765929087	34.3410396474207	3.47321773847291	15056.2700610003	16471.5711309042	10714.4772186906	0	0	0	0	0	0	0	0	0	0.0249649699735365	0.0127438068839803	0.00129206905296623
41	87803.6650321444	34320.7444447308	-6350.88956096268	0	0	0	0	0	0	0	0	0	607.077259684899	309.47790313606	31.2873156724372	56713.0008113453	30499.6496026392	3842.94196799319	0	0	0	0	0	0	0	0	0	63.1079263548231	32.1729739516952	3.25294066319661	15056.2635747872	16471.5674052424	10714.4765601035	0	0	0	0	0	0	0	0	0	0.0521710451634802	0.0266289615894416	0.00269926344855137
42	87779.2319631689	34308.3350401259	-6352.11806523978	0	0	0	0	0	0	0	0	0	631.453197732421	321.874760357873	32.5340727541054	56712.8692902555	30499.5650537321	3842.9135714761	0	0	0	0	0	0	0	0	0	64.4577701202111	32.8574127365321	3.32132413725053	15056.2654168441	16471.5686795861	10714.4768869338	0	0	0	0	0	0	0	0	0	0.0236402458317956	0.0120654713217155	0.00122282042940875
43	87798.0662095464	34317.8404953958	-6351.19179273259	0	0	0	0	0	0	0	0	0	612.33443551196	312.211400340113	31.5751717510905	56712.9939172911	30499.6431465834	3842.93860492081	0	0	0	0	0	0	0	0	0	62.8558076466616	32.0493258140192	3.24148946505523	15056.2699503465	16471.570668239	10714.4769127657	0	0	0	0	0	0	0	0	0	0.0191172460702336	0.00975883876695537	0.000989453307822329
44	87830.5922571519	34334.3591100978	-6349.52880296044	0	0	0	0	0	0	0	0	0	579.711494080572	295.649794041131	29.9156287380238	56713.0238040333	30499.6513603149	3842.93007270932	0	0	0	0	0	0	0	0	0	61.4011852261122	31.3159709615743	3.16910731528205	15056.2630052245	16471.5691004383	10714.4786144003	0	0	0	0	0	0	0	0	0	0.0551872993013468	0.028174144328097	0.00285715178231453
45	87797.5024154323	34317.6657885275	-6351.1856518568	0	0	0	0	0	0	0	0	0	612.862147060733	312.364387016157	31.5656168099833	56712.9845264221	30499.6396877058	3842.93903097904	0	0	0	0	0	0	0	0	0	62.1031477084678	31.6534038797421	3.19882463818641	15056.2606539908	16471.5659513472	10714.4764521895	0	0	0	0	0	0	0	0	0	0.0185017809261352	0.009440798059163	0.000956344291685212
46	87678.8025711744	34257.154406318	-6357.29405788507	0	0	0	0	0	0	0	0	0	733.467701017157	373.857578825449	37.7846755523533	56713.0253821987	30499.6501919962	3842.92867118578	0	0	0	0	0	0	0	0	0	74.8672287694276	38.1617980684708	3.85712474157272	15056.2587662139	16471.5652293558	10714.4764558129	0	0	0	0	0	0	0	0	0	0.0292603544578217	0.0149317235205892	0.00151283719066077
47	87805.9090209731	34321.8860628065	-6350.7761108718	0	0	0	0	0	0	0	0	0	604.269590552931	308.047910561702	31.142981378623	56712.9860327724	30499.6424573213	3842.94270054318	0	0	0	0	0	0	0	0	0	62.551888967294	31.8894836266557	3.22426891605697	15056.2629504864	16471.5676981814	10714.4768602401	0	0	0	0	0	0	0	0	0	0.0464030436069334	0.0236862362715688	0.00240127336563433
48	87803.7345115143	34320.7621165313	-6350.89202497191	0	0	0	0	0	0	0	0	0	606.701596916905	309.304951295829	31.2738204667005	56712.9775437196	30499.6372768712	3842.94101833704	0	0	0	0	0	0	0	0	0	63.627781981269	32.4402543183606	3.28045036501301	15056.2605914851	16471.5658881666	10714.4764459225	0	0	0	0	0	0	0	0	0	0.0649656449447288	0.0331619344071071	0.00336201676797661
49	87813.4442963775	34325.7915266508	-6350.35203318548	0	0	0	0	0	0	0	0	0	596.783973572145	304.182882393636	30.7416668949521	56712.8709377618	30499.5680711218	3842.91642749104	0	0	0	0	0	0	0	0	0	60.5305192527271	30.8532472997363	3.11826091747305	15056.2660281445	16471.5689452169	10714.4768662921	0	0	0	0	0	0	0	0	0	0.0170468837986613	0.00869964579441669	0.000881540124496381
50	87774.4231911018	34305.8963323669	-6352.38434573571	0	0	0	0	0	0	0	0	0	636.079377979	324.195976695037	32.7609527475112	56713.0127306085	30499.6623381778	3842.95106493996	0	0	0	0	0	0	0	0	0	64.8188098990127	33.0376160992082	3.33873370978758	15056.2595171842	16471.56530748	10714.4762815284	0	0	0	0	0	0	0	0	0	0.0279127632614286	0.0142435465860409	0.00144300452959988
51	87784.584700243	34311.0311338236	-6351.86213057689	0	0	0	0	0	0	0	0	0	625.785553894055	319.008865695905	32.2497535672845	56713.0242009061	30499.6538207324	3842.93396901385	0	0	0	0	0	0	0	0	0	64.1881210362635	32.7225134041826	3.30827703185494	15056.2677536959	16471.5697406882	10714.4768811215	0	0	0	0	0	0	0	0	0	0.0275561783222153	0.0140654931697114	0.00142584252575865
52	87749.9249817656	34293.3737707916	-6353.6476863816	0	0	0	0	0	0	0	0	0	661.353312218694	337.125658222771	34.0778598196516	56712.9639895434	30499.6263090248	3842.93499929564	0	0	0	0	0	0	0	0	0	67.9401878744085	34.6338145439853	3.50117278938052	15056.2620955446	16471.5669156485	10714.4766271279	0	0	0	0	0	0	0	0	0	0.0362562227836272	0.0185033217289993	0.00187505161682306
53	87758.8103938323	34297.8463093355	-6353.21122197888	0	0	0	0	0	0	0	0	0	652.358676102435	332.594479060939	33.6315783775385	56712.9095569717	30499.6025959419	3842.93671484914	0	0	0	0	0	0	0	0	0	67.3421836699186	34.3346286302788	3.47216214012615	15056.2545143584	16471.5628909055	10714.4761957412	0	0	0	0	0	0	0	0	0	0.0354621457828013	0.0181015637648923	0.00183512782410568
54	87755.628512323	34296.2785072794	-6353.35723450978	0	0	0	0	0	0	0	0	0	655.582006752558	334.183673295029	33.7806354973877	56713.0495702968	30499.6728238242	3842.94288271649	0	0	0	0	0	0	0	0	0	66.5364669810959	33.917742779638	3.42869409642813	15056.2667885746	16471.5690406058	10714.4766538098	0	0	0	0	0	0	0	0	0	0.0127788679872873	0.00652174531246277	0.000660904705987493
55	87764.8747985867	34300.8478435001	-6352.92851425679	0	0	0	0	0	0	0	0	0	646.798184308467	329.850530600481	33.3732043528761	56712.8381500626	30499.5670295097	3842.93504857013	0	0	0	0	0	0	0	0	0	68.3583753899322	34.8628611440135	3.52771217731122	15056.2590290844	16471.5653526565	10714.4765798517	0	0	0	0	0	0	0	0	0	0.0540313615418605	0.0275826210994624	0.00279684925929303
56	87781.6028913549	34309.4281679387	-6352.03281507611	0	0	0	0	0	0	0	0	0	629.62969161456	321.061498425493	32.4765610534393	56712.8909148339	30499.5776037976	3842.91595697099	0	0	0	0	0	0	0	0	0	66.2667598488393	33.7925889499345	3.41863117862043	15056.2623272589	16471.5668890699	10714.4765932532	0	0	0	0	0	0	0	0	0	0.0649830916848133	0.0331698256051986	0.00336258012915705
57	87790.035993865	34313.7483722765	-6351.60203231344	0	0	0	0	0	0	0	0	0	620.739313596642	316.497865001732	32.0087645970931	56712.9796701411	30499.6326825359	3842.93384608131	0	0	0	0	0	0	0	0	0	64.7604228099138	33.0210962723912	3.33989740351801	15056.259250374	16471.5651987542	10714.4763804145	0	0	0	0	0	0	0	0	0	0.053771045902042	0.0274445767632568	0.00278170063492042
58	87740.9767806459	34288.8451798912	-6354.0870125571	0	0	0	0	0	0	0	0	0	670.060395691654	341.542713426426	34.5198561431948	56713.0753239084	30499.6714626569	3842.92570683392	0	0	0	0	0	0	0	0	0	68.2707974640111	34.7998476036737	3.51742947230438	15056.2655928885	16471.568531597	10714.4766199512	0	0	0	0	0	0	0	0	0	0.0234303885431453	0.0119577187933604	0.00121175843277045
59	87667.0281882868	34251.07029015	-6357.9232040912	0	0	0	0	0	0	0	0	0	746.323239852856	380.49922246707	38.4753960401406	56712.8530998416	30499.5576557303	3842.9141959703	0	0	0	0	0	0	0	0	0	79.1769965165768	40.3698099279613	4.08274338608497	15056.252884587	16471.5623461454	10714.4764627866	0	0	0	0	0	0	0	0	0	0.0908242768248751	0.0463630722355593	0.00470071998065887
60	87789.8314298948	34313.7793492854	-6351.56478303949	0	0	0	0	0	0	0	0	0	620.029219675828	316.002916508469	31.9303896282583	56713.1971283564	30499.7366772972	3842.93625572928	0	0	0	0	0	0	0	0	0	62.6794710915152	31.9456040390275	3.22803925110541	15056.2684546271	16471.572125889	10714.4789086599	0	0	0	0	0	0	0	0	0	0.0151626453893467	0.00773689194753628	0.000783725783120206
61	87829.6334394747	34333.883264067	-6349.57360683829	0	0	0	0	0	0	0	0	0	580.453187587943	296.01497242999	29.9493727551194	56713.0054782003	30499.6408122902	3842.92843794243	0	0	0	0	0	0	0	0	0	60.6563309005889	30.9343591692112	3.13007829454573	15056.2523550205	16471.5645246357	10714.4785136191	0	0	0	0	0	0	0	0	0	0.0372010018680167	0.0189912090256821	0.00192576765044464
62	87685.9346863148	34260.7435932555	-6356.94369800417	0	0	0	0	0	0	0	0	0	726.414591534147	370.307101638714	37.435305062867	56712.9761300493	30499.6276102914	3842.92949980913	0	0	0	0	0	0	0	0	0	75.0028102332806	38.2360075371715	3.86571106375787	15056.2660374672	16471.5688022783	10714.4768053359	0	0	0	0	0	0	0	0	0	0.045750441277869	0.0233505007362386	0.00236665245695234
63	87735.3769004501	34285.9422885329	-6354.39224772932	0	0	0	0	0	0	0	0	0	676.049336057688	344.643527919449	34.8433538028057	56713.052916542	30499.6615090183	3842.92667287451	0	0	0	0	0	0	0	0	0	70.4732058346467	35.9283796272171	3.63273963338718	15056.2651088362	16471.5681336215	10714.4765451508	0	0	0	0	0	0	0	0	0	0.0677930656531211	0.0345988485525074	0.00350626947066886
64	87725.1188593709	34280.7584917412	-6354.90174786003	0	0	0	0	0	0	0	0	0	686.576557551795	349.968448393317	35.3727893143726	56712.9680514289	30499.613539578	3842.9162322475	0	0	0	0	0	0	0	0	0	70.379822210343	35.875864103396	3.62638005044164	15056.2629578405	16471.5670625785	10714.4761926174	0	0	0	0	0	0	0	0	0	0.0382238773438301	0.0195080601227633	0.00197699273452727
65	87703.9715531289	34269.9478343583	-6356.00481531072	0	0	0	0	0	0	0	0	0	708.203009198521	361.020280559721	36.4959487521064	56712.7903849876	30499.5259603136	3842.91102547453	0	0	0	0	0	0	0	0	0	72.7504450479991	37.0872769971541	3.74948057983005	15056.2687154987	16471.5705659676	10714.4772925569	0	0	0	0	0	0	0	0	0	0.0311811068977014	0.0159158163379516	0.00161342058808376
66	87773.8192806081	34305.5095520482	-6352.42308005529	0	0	0	0	0	0	0	0	0	636.96483796682	324.746035337325	32.8378648783794	56712.9209712804	30499.5972269875	3842.92292918834	0	0	0	0	0	0	0	0	0	65.3140695701585	33.3003018659715	3.36749586199	15056.2685675907	16471.5701253543	10714.477000765	0	0	0	0	0	0	0	0	0	0.0223361141006017	0.0113999869743914	0.00115540635689021
67	87765.8060947289	34301.5140176175	-6352.82161909164	0	0	0	0	0	0	0	0	0	644.839648493224	328.655745587947	33.2105810786334	56713.0088815584	30499.6558278705	3842.94585025845	0	0	0	0	0	0	0	0	0	65.8487117619609	33.5620985914119	3.39164671498817	15056.2604043136	16471.5657490914	10714.4763392666	0	0	0	0	0	0	0	0	0	0.0373031563037532	0.0190348847263213	0.00192830970282562
