S01	S02	S03	E01	E02	E03	I01	I02	I03	Y01	Y02	Y03	R01	R02	R03	S11	S12	S13	E11	E12	E13	I11	I12	I13	Y11	Y12	Y13	R11	R12	R13	S21	S22	S23	E21	E22	E23	I21	I22	I23	Y21	Y22	Y23	R21	R22	R23
21	110390.90962649	55689.0777959462	5339.90213404529	0	0	0	0	0	0	0	0	0	718.958596997475	395.951877097077	52.0801604098627	45240.1512935344	23920.5450605316	2708.93937536987	0	0	0	0	0	0	0	0	0	73.0440866767487	40.3560445860061	5.36384131288062	3214.09288329817	1996.53585243905	341.214428606903	0	0	0	0	0	0	0	0	0	0.0285723174838976	0.0182727597577351	0.00345870625846432
22	110400.062010316	55683.7833410894	5334.76834209758	0	0	0	0	0	0	0	0	0	709.218318742035	400.963557027599	57.1959096406261	45240.271149724	23920.6190411652	2708.95172806663	0	0	0	0	0	0	0	0	0	72.6994127779431	41.2851487882734	5.96987629740986	3214.02613927336	1996.48889210127	341.203706908821	0	0	0	0	0	0	0	0	0	0.0368759463066401	0.0242251842975898	0.00492427315349289
23	110461.804127633	55724.265553353	5342.71413709834	0	0	0	0	0	0	0	0	0	646.995057686835	360.185550640147	49.1983879085507	45240.2248256013	23920.5826673375	2708.94179970682	0	0	0	0	0	0	0	0	0	65.7650020504789	36.7298171921474	5.0684228843932	3214.08999002105	1996.53672109108	341.215947865225	0	0	0	0	0	0	0	0	0	0.0225973396609834	0.0146452224933688	0.00287299152275904
24	110517.349879742	55753.9348171866	5346.16027980141	0	0	0	0	0	0	0	0	0	591.586362664612	330.598340126321	45.76562165614	45240.2603081525	23920.6114281391	2708.95003271776	0	0	0	0	0	0	0	0	0	60.116385342988	33.7054041002835	4.71426763598073	3214.0413763683	1996.50208644632	341.207815717388	0	0	0	0	0	0	0	0	0	0.0203558464827697	0.0133040872678729	0.00267251711260086
25	110335.461535786	55643.594768768	5327.39879606205	0	0	0	0	0	0	0	0	0	774.35506976891	441.485758734803	64.626036862292	45240.2008750912	23920.5723556153	2708.94210633753	0	0	0	0	0	0	0	0	0	80.8491995464633	46.4448194520937	6.95387802925801	3213.99587208744	1996.47107505503	341.201080819477	0	0	0	0	0	0	0	0	0	0.0709818828432435	0.0476033327151616	0.0101726623482812
26	110417.249181849	55674.9264746833	5325.90841031951	0	0	0	0	0	0	0	0	0	692.339933869946	410.090996757396	66.1333755693603	45240.079750018	23920.4954093488	2708.92819747287	0	0	0	0	0	0	0	0	0	71.899540654071	42.8119637016207	7.00340875801525	3214.03386211262	1996.49588488155	341.206011513149	0	0	0	0	0	0	0	0	0	0.0287031974236005	0.0195457705943413	0.00432478935102075
27	110524.661301112	55747.6999332969	5341.08475397196	0	0	0	0	0	0	0	0	0	584.254797856225	336.873491248132	50.8687452586668	45240.2785224299	23920.619200187	2708.94962424275	0	0	0	0	0	0	0	0	0	60.4100880218618	35.03499152825	5.38105597065667	3214.01683281764	1996.48512120456	341.204040969982	0	0	0	0	0	0	0	0	0	0.0363707808970112	0.0246539966888126	0.00540059192783635
28	110451.093721398	55696.0328141333	5330.20429129713	0	0	0	0	0	0	0	0	0	658.193798652406	388.792924751813	61.7997747395825	45240.3117267062	23920.6443970063	2708.95619085479	0	0	0	0	0	0	0	0	0	68.6078420339242	40.7633152783983	6.58651148857711	3214.00894591228	1996.47876864754	341.202315129064	0	0	0	0	0	0	0	0	0	0.0412274878751089	0.0278234624924101	0.00602606537114413
29	110433.576984438	55698.9953183517	5334.9792749436	0	0	0	0	0	0	0	0	0	675.896346498949	385.891833146785	57.0192501414822	45240.1835465811	23920.5574961619	2708.93798626453	0	0	0	0	0	0	0	0	0	69.8958568193757	40.1376305373447	6.03146799475961	3214.01287706283	1996.48235395205	341.203403126657	0	0	0	0	0	0	0	0	0	0.0459417182761373	0.0304772607904684	0.0063587075328879
30	110445.500376572	55717.871056999	5343.20097006964	0	0	0	0	0	0	0	0	0	663.316666359267	366.580639694884	48.7063673219968	45240.2312149278	23920.5957037579	2708.94850491483	0	0	0	0	0	0	0	0	0	68.0260212323383	37.7826681692849	5.10310779121961	3214.04392952611	1996.50270709756	341.207368090648	0	0	0	0	0	0	0	0	0	0.0496931541497879	0.0324497424705878	0.00648848256968426
31	110343.277843593	55663.5936016765	5336.99854839565	0	0	0	0	0	0	0	0	0	766.26455387933	421.241907488627	54.9522510600413	45240.3303969243	23920.6599567205	2708.96071971403	0	0	0	0	0	0	0	0	0	78.1871299801537	43.1532389558595	5.70395940430089	3214.03539587908	1996.49808877901	341.206983121971	0	0	0	0	0	0	0	0	0	0.0423662590834313	0.0271235044743173	0.00512787418553487
32	110410.001952085	55685.5952830055	5333.57484485151	0	0	0	0	0	0	0	0	0	699.25681804798	399.155742160706	58.3955510253427	45240.2740333252	23920.6218678647	2708.95271289184	0	0	0	0	0	0	0	0	0	72.0321814022737	41.3361936368789	6.14439890502908	3213.98668152524	1996.46688420012	341.201201651518	0	0	0	0	0	0	0	0	0	0.0371359401095903	0.0248146593036683	0.00524434983957468
